state,city,common_name,count
California,San Francisco,Golden wattle,179
California,San Francisco,Green gage plum,1
California,San Francisco,Griselinia,5
California,San Francisco,Guadalupe palm,106
California,San Francisco,Guava tree,11
California,San Francisco,Hairy wattle,3
California,San Francisco,Hawthorn,86
California,San Francisco,Hazel turkish,2
California,San Francisco,Heath melaleuca,256
California,San Francisco,Hedge maple,1
California,San Francisco,Helene strybing new zealand tea tree,48
California,San Francisco,Himalayan fishtail palm,4
California,San Francisco,Himalayan magnolia,232
California,San Francisco,Hinoki cypress,4
California,San Francisco,Holly oak,131
California,San Francisco,Holly species,58
California,San Francisco,Holotricha ash,5
California,San Francisco,Honey locust,110
California,San Francisco,Hop bush,401
California,San Francisco,Horsechestnut,1
California,San Francisco,Horsetail pine,57
California,San Francisco,Hungarian oak,8
California,San Francisco,Hybrid laurel,20
California,San Francisco,Hybrid maple,1
California,San Francisco,Hybrid monkey hand tree,1
California,San Francisco,Hybrid strawberry tree,5568
California,San Francisco,Idaho pink locust,2
California,San Francisco,Improved meyer lemon,14
California,San Francisco,Incense cedar,54
California,San Francisco,India hawthorn,93
California,San Francisco,Indian bay,17
California,San Francisco,Indian hawthorn,808
California,San Francisco,Indian laurel fig tree,5691
California,San Francisco,Interior live oak,5
California,San Francisco,Irish yew,383
California,San Francisco,Island oak,3
California,San Francisco,Italian alder,23
California,San Francisco,Italian buckthorn,616
California,San Francisco,Italian cypress,174
California,San Francisco,Italian stone pine,413
California,San Francisco,Jacaranda,1118
California,San Francisco,Jack fogg michelia,3
California,San Francisco,James roof coast silktassel tree,3
California,San Francisco,Japanese black pine,104
California,San Francisco,Japanese blueberry tree,75
California,San Francisco,Japanese cryptomeria,11
California,San Francisco,Japanese maple,441
California,San Francisco,Japanese mockorange,103
California,San Francisco,Japanese pagoda,6
California,San Francisco,Japanese privet,172
California,San Francisco,Japanese snowdrop tree,2
California,San Francisco,John edwards buckthorn,3
California,San Francisco,Jujube,3
California,San Francisco,Juniper,1395
California,San Francisco,Juniper tree,1
California,San Francisco,Kaffir lime,1
California,San Francisco,Karo tree,1771
California,San Francisco,Katsura tree,1
California,San Francisco,Kentia palm,13
California,San Francisco,King palm,22
California,San Francisco,Kumquat,5
California,San Francisco,Kwanzan flowering cherry,4046
California,San Francisco,Laurel fig,1571
California,San Francisco,Leaf acacia purple,20
California,San Francisco,Leaf azara little,31
California,San Francisco,Leaf bottle tree narrow,2
California,San Francisco,Leaf plum purple,137
California,San Francisco,Leaf tristania small,1728
California,San Francisco,Leafed peppermint nichol's willow,190
California,San Francisco,Leaved ash narrow,6
California,San Francisco,Leaved cherry holly,23
California,San Francisco,Lebanon cedar,1
California,San Francisco,Lemon bottlebrush,3266
California,San Francisco,Lemon orange,143
California,San Francisco,Lemon scented eucalyptus,1
California,San Francisco,Lemon scented gum,30
California,San Francisco,Lemon scented tea tree,6
California,San Francisco,Leyland cypress,141
California,San Francisco,Lilac tree,7
California,San Francisco,Linden,2
California,San Francisco,Lisbon lemon tree,2
California,San Francisco,Little gem magnolia,822
California,San Francisco,Littleleaf linden,131
California,San Francisco,Locust,118
California,San Francisco,Lombardy poplar,314
California,San Francisco,Macadamia,1
California,San Francisco,Magnolia,85
California,San Francisco,Maidenhair tree,3118
California,San Francisco,Majestic beauty fruitless olive,22
California,San Francisco,Majestic beauty magnolia,28
California,San Francisco,Manchurian snakebark maple,1
California,San Francisco,Mango,1
California,San Francisco,Manna gum,26
California,San Francisco,Maple,25
California,San Francisco,Mariposa plum,195
California,San Francisco,Maritime pine,1
California,San Francisco,Mayten,3884
California,San Francisco,Mediterranean fan palm,219
California,San Francisco,Melaleuca,58
California,San Francisco,Mexican blue palm,8
California,San Francisco,Mexican fan palm,967
California,San Francisco,Mimosa silk tree,54
California,San Francisco,Modesto ash,3
California,San Francisco,Modesto ash tree,1
California,San Francisco,Monkey hand tree,6
California,San Francisco,Monkey puzzle,17
California,San Francisco,Monterey cypress,1804
California,San Francisco,Monterey pine,2117
California,San Francisco,Montezuma cypress,7
California,San Francisco,Moraine ash,20
California,San Francisco,Morton bay fig,27
California,San Francisco,Mountain mahogany,1
California,San Francisco,Mt. fuji cherry tree,8
California,San Francisco,Myola palm,6
California,San Francisco,Myoporum,1631
California,San Francisco,Natchez crape myrtle,2
California,San Francisco,New bradford pear,78
California,San Francisco,New zealand laurel,3
California,San Francisco,New zealand ruby glow tea tree,131
California,San Francisco,New zealand tea tree,512
California,San Francisco,New zealand white tea tree,1
California,San Francisco,New zealand xmas tree,8677
California,San Francisco,Nikau palm,1
California,San Francisco,Norfolk island pine,58
California,San Francisco,Northern catalpa,1
California,San Francisco,Norway maple,2
California,San Francisco,O'neill red horse chestnut,3
California,San Francisco,Oak,25
California,San Francisco,Oak beefwood drooping she,33
California,San Francisco,Oleander,39
California,San Francisco,Olive,8
California,San Francisco,Olive tree,3639
California,San Francisco,Oriental sweet gum,90
California,San Francisco,Ornamental cherry,2670
California,San Francisco,Ornamental pear,2978
California,San Francisco,Ornamental pear bradford,170
California,San Francisco,Ornamental pear tree,233
California,San Francisco,Pacific madrone,2
California,San Francisco,Pacific wax myrtle tree,1
California,San Francisco,Palm,50
California,San Francisco,Palo alto sweet gum,13
California,San Francisco,Paperbark tree,97
California,San Francisco,Paradox walnut tree,2
California,San Francisco,Paul's scarlet hawthorn,4
California,San Francisco,Peach,53
California,San Francisco,Pear tree,91
California,San Francisco,Pecan,1
California,San Francisco,Peppermint box,2
California,San Francisco,Peppermint willow,1006
California,San Francisco,Persimmon,5
California,San Francisco,Photinia chinese photinia,332
California,San Francisco,Photinia tree,128
California,San Francisco,Pigmy date palm,8
California,San Francisco,Pin oak,9
California,San Francisco,Pindo palm,6
California,San Francisco,Pine,253
California,San Francisco,Pineapple guava tree,5
California,San Francisco,Pink melaleuca,144
California,San Francisco,Pittosporum,56
California,San Francisco,Plume albizia tree,13
California,San Francisco,Pomegranate tree,7
California,San Francisco,Ponytail palm,3
California,San Francisco,Poplar,30
California,San Francisco,Port jackson fig,36
California,San Francisco,Port orford cedar,4
California,San Francisco,Portugese cherry laurel,4
California,San Francisco,Pot belly fig,7
California,San Francisco,Potential site,12
California,San Francisco,Prairie fire crabapple tree,4
California,San Francisco,Primrose tree,939
California,San Francisco,Princess flower,55
California,San Francisco,Princeton sentry maidenhair,37
California,San Francisco,Private shrub,29
California,San Francisco,Prospector elm,39
California,San Francisco,Puka or puke tree,2
California,San Francisco,Puriri tree,11
California,San Francisco,Purple bottlebrush,4
California,San Francisco,Purple hopseed bush,372
California,San Francisco,Purple leaf plum krauter vesuvius,256
California,San Francisco,Purple robe locust,219
California,San Francisco,Pussy willow,6
California,San Francisco,Quaking aspen,15
California,San Francisco,Queen palm,978
California,San Francisco,Queensland pittosporum,6
California,San Francisco,Raywood ash,274
California,San Francisco,Red flowering gum,3528
California,San Francisco,Red horse chestnut,113
California,San Francisco,Red ironbark,717
California,San Francisco,Red maple,808
California,San Francisco,Red maple tree,4
California,San Francisco,Red mulbeerry,3
California,San Francisco,Red oak,24
California,San Francisco,Red obelisk beech,1
California,San Francisco,Red october glory maple,11
California,San Francisco,Red swamp maple,106
California,San Francisco,Redmond linden,5
California,San Francisco,Regent scholar tree,8
California,San Francisco,River birch,19
California,San Francisco,River red gum,84
California,San Francisco,River wattle,27
California,San Francisco,Robusta magnolia,3
California,San Francisco,Roundleaf sweetgum,71
California,San Francisco,Royal burgundy flowering cherry tree,9
California,San Francisco,Ruby horse chestnut,14
California,San Francisco,Russet magnolia,142
California,San Francisco,Sago palm,2
California,San Francisco,Saint mary magnolia,227
California,San Francisco,Samuel sommer magnolia,342
California,San Francisco,San jose hesper palm,1
California,San Francisco,Santa cruz ironwood,508
California,San Francisco,Santa rosa plum,3
California,San Francisco,Sargent cherry,1
California,San Francisco,Sargent cherry tree,1
California,San Francisco,Saucer magnolia,70
California,San Francisco,Sawleaf zelkova,54
California,San Francisco,Scarlet oak,19
California,San Francisco,Scotch elm,1
California,San Francisco,Scots pine,1
California,San Francisco,Sea urchin tree,9
California,San Francisco,Seedless lime,10
California,San Francisco,Senegal date palm,3
California,San Francisco,Shamel ash evergreen ash,551
California,San Francisco,Shoestring acacia,310
California,San Francisco,Shore pine,2
California,San Francisco,Showy crab apple japanese crabapple,148
California,San Francisco,Shrub,130
California,San Francisco,Siberian elm,430
California,San Francisco,Sidney blue gum,5
California,San Francisco,Sierra redwood,11
California,San Francisco,Silk floss,91
California,San Francisco,Silk floss tree,3
California,San Francisco,Silk oak tree,101
California,San Francisco,Silkoak species,9
California,San Francisco,Silver dollar eucalyptus,990
California,San Francisco,Silver maple,79
California,San Francisco,Silver mountain gum tree,22
California,San Francisco,Silver tree,2
California,San Francisco,Silver wattle,4
California,San Francisco,Silvercloud magnolia,2
California,San Francisco,Simmond's peppermint,2
California,San Francisco,Smoke tree,16
California,San Francisco,Soft tree fern,20
California,San Francisco,Southern live oak,58
California,San Francisco,Southern magnolia,6219
California,San Francisco,Southern red cedar,3
California,San Francisco,Spanish dagger,388
California,San Francisco,Spotted gum,97
California,San Francisco,Spruce,30
California,San Francisco,Staghorn sumac,1
California,San Francisco,Stewart avocado,1
California,San Francisco,Strawberry tree,645
California,San Francisco,Sugar maple,1
California,San Francisco,Sunburst honey locust,7
California,San Francisco,Swamp gum flooded gum,12
California,San Francisco,Swamp mahogany,23
California,San Francisco,Swamp myrtle,6781
California,San Francisco,Sweet bay grecian laurel,818
California,San Francisco,Sweet hakea tree,79
California,San Francisco,Sweet shade,331
California,San Francisco,Sweet viburnum,6
California,San Francisco,Sycamore london plane,11383
California,San Francisco,Sycamore maple,5
California,San Francisco,Taiwan flowering cherry,1
California,San Francisco,Tan oak,2
California,San Francisco,Tarata,148
California,San Francisco,Tawhiwhi pittosporum,305
California,San Francisco,Tea tree,3
California,San Francisco,Thunderhead pine,6
California,San Francisco,Timeless beauty southern magnolia,1
California,San Francisco,Tomlinson ash,2
California,San Francisco,Torrey pine,1
California,San Francisco,Toyon,67
California,San Francisco,Tree aloe,10
California,San Francisco,Tree of heaven,8
California,San Francisco,Triangle palm,1
California,San Francisco,Trident maple,317
California,San Francisco,True green chinese elm,1
California,San Francisco,Trumpet bush,4
California,San Francisco,Tulip tree,314
California,San Francisco,Tupelo sour gum,19
California,San Francisco,Tuscarora crape myrtle,2
California,San Francisco,Umbrella tree,6
California,San Francisco,Upright european hornbeam,13
California,San Francisco,Upright liquidambar,1
California,San Francisco,Valley oak,19
California,San Francisco,Valley tree the of lily,1
California,San Francisco,Victorian box,6922
California,San Francisco,Vine maple,5
California,San Francisco,Walnut black (n.calif),5
California,San Francisco,Walnut black (s.calif),6
California,San Francisco,Walnut english,12
California,San Francisco,Washington hawthorn,671
California,San Francisco,Weeping bottlebrush,888
California,San Francisco,Weeping cherry,19
California,San Francisco,Weeping chinese elm,14
California,San Francisco,Weeping double pink flowering cherry,2
California,San Francisco,Weeping tea tree,1
California,San Francisco,Weeping willow,17
California,San Francisco,Western red cedar,12
California,San Francisco,Western redbud,83
California,San Francisco,White alder,59
California,San Francisco,White champaca,7
California,San Francisco,White escallonia,4
California,San Francisco,White flowering bottlebrush,1
California,San Francisco,White horsechestnut,14
California,San Francisco,White ironwood,2
California,San Francisco,White mulberry,95
California,San Francisco,White oak,5
California,San Francisco,White poplar,5
California,San Francisco,Willow,28
California,San Francisco,Willow wattle,2
California,San Francisco,Wilson holly tree,58
California,San Francisco,Windmill palm,343
California,San Francisco,Wood leafed yellow long,19
California,San Francisco,Woollybutt,3
California,San Francisco,Yarwood sycamore,431
California,San Francisco,Yellow box,13
California,San Francisco,Yellow conebush,4
California,San Francisco,Yellow gum,65
California,San Francisco,Yew pine,227
California,San Francisco,Yoshino cherry,273
California,San Francisco,Yucca,11
California,Santa Rosa,Alder,4
California,Santa Rosa,Cedar,9
California,Santa Rosa,Fir,155
California,Santa Rosa,Hackberry,17
California,Santa Rosa,Maple,139
California,Santa Rosa,Oak,468
California,Santa Rosa,Pear,68
California,Santa Rosa,Pine,24
California,Santa Rosa,Pistache,343
California,Santa Rosa,Plum,22
California,Santa Rosa,Poplar,1
California,Santa Rosa,Raywood ash,2
California,Santa Rosa,Redwood,203
California,Santa Rosa,Sweetgum,1
California,Santa Rosa,Sycamore,87
California,Santa Rosa,Walnut,6
California,Santa Rosa,Willow,7
California,Stockton,Acacia,6
California,Stockton,African sumac,243
California,Stockton,Aleppo pine,147
California,Stockton,Almond,146
California,Stockton,American arborvitae,29
California,Stockton,American elm,178
California,Stockton,American hornbeam,1
California,Stockton,American linden,4
California,Stockton,American plum,12
California,Stockton,American sweetgum,4110
California,Stockton,Amur maple,2
California,Stockton,Apricot,7
California,Stockton,Arizona ash,444
California,Stockton,Arizona cypress,10
California,Stockton,Ash,439
California,Stockton,Atlas cedar,22
California,Stockton,Australian willow,26
California,Stockton,Avacado,2
California,Stockton,Avocado,22
California,Stockton,Bailey acacia,25
California,Stockton,Banana,3
California,Stockton,Bay laurel,409
California,Stockton,Bigleaf maple,1
California,Stockton,Birch,102
California,Stockton,Black acacia,43
California,Stockton,Black locust,97
California,Stockton,Black walnut,27
California,Stockton,Black willow,2
California,Stockton,Blue gum,12
California,Stockton,Blue oak,4
California,Stockton,Blue potato bush,3
California,Stockton,Bottle tree,60
California,Stockton,Boxelder,13
California,Stockton,Brazilia tree pepper,16
California,Stockton,Brisbane box,1
California,Stockton,Bronze loquat,9
California,Stockton,Brush cherry,4
California,Stockton,Buckeye,3
California,Stockton,Bunya tree bunya,4
California,Stockton,Burr oak,3
California,Stockton,Cajeput tree,2
California,Stockton,California bay,7
California,Stockton,California black oak,1
California,Stockton,California black walnut,79
California,Stockton,California fan palm,279
California,Stockton,California pepper,29
California,Stockton,Camphor tree,1670
California,Stockton,Canary island palm,186
California,Stockton,Canary island pine,779
California,Stockton,Carob,169
California,Stockton,Carolina laurel cherry,25
California,Stockton,Carrotwood,1
California,Stockton,Catalina cherry,2
California,Stockton,Cherry,117
California,Stockton,Chinaberry,81
California,Stockton,Chinese elm,353
California,Stockton,Chinese fringe tree,14
California,Stockton,Chinese hackberry,7179
California,Stockton,Chinese pistache,11392
California,Stockton,Chinese redbud,3
California,Stockton,Chinese sweetgum,39
California,Stockton,Chinese tallowtree,534
California,Stockton,Chitalpa,53
California,Stockton,Citrus,88
California,Stockton,Coast live oak,400
California,Stockton,Coast redwood,2936
California,Stockton,Coastal teatree,1
California,Stockton,Colorado blue spruce,66
California,Stockton,Colorado juniper,116
California,Stockton,Common hackberry,387
California,Stockton,Common horsechestnut,3
California,Stockton,Coral tree,1
California,Stockton,Cork oak,396
California,Stockton,Corkscrew willow,17
California,Stockton,Cow itch tree,10
California,Stockton,Crape myrtle,7368
California,Stockton,Cypress,59
California,Stockton,Date palm,21
California,Stockton,Dawn redwood,3
California,Stockton,Deodar cedar,445
California,Stockton,Dogwood,2
California,Stockton,Dollar gum silver,60
California,Stockton,Eastern dogwood,2
California,Stockton,Eastern redbud,316
California,Stockton,Edible apple,21
California,Stockton,Edible fig,20
California,Stockton,Edible loquat,157
California,Stockton,Edible pear,15
California,Stockton,Empress tree,8
California,Stockton,English elm,8
California,Stockton,English hawthorn,66
California,Stockton,English oak,1
California,Stockton,English walnut,208
California,Stockton,English yew,2
California,Stockton,Eucalyptus,50
California,Stockton,Eugenia,1
California,Stockton,European beech,4
California,Stockton,European hackberry,151
California,Stockton,European hornbeam,40
California,Stockton,Evergreen pear,1023
California,Stockton,Falsecypress,2
California,Stockton,Fern pine,213
California,Stockton,Fig,1
California,Stockton,Fir douglas,6
California,Stockton,Firethorn,2
California,Stockton,Flame tree,146
California,Stockton,Flannel bush,3
California,Stockton,Flowering crabapple,173
California,Stockton,Flowering gum red,3
California,Stockton,Flowering plum,127
California,Stockton,Freeman maple,27
California,Stockton,Fremont cottonwood,100
California,Stockton,Fruitless mulberry,589
California,Stockton,Giant sequoia,28
California,Stockton,Glossy privet,620
California,Stockton,Gold medallion tree,1
California,Stockton,Goldenchain tree,1
California,Stockton,Goldenrain tree,391
California,Stockton,Grapefruit,7
California,Stockton,Gray pine,1
California,Stockton,Green ash,21
California,Stockton,Green dracaena,18
California,Stockton,Heaven of tree,182
California,Stockton,Hedge maple,1
California,Stockton,Hibiscus,1
California,Stockton,Holly,6
California,Stockton,Holly oak,961
California,Stockton,Hollyleaf cherry,2
California,Stockton,Hollywood juniper,48
California,Stockton,Honey locust,324
California,Stockton,Hopseed bush,2
California,Stockton,Horsetail tree,22
California,Stockton,Hybrid elm,106
California,Stockton,Idaho locust,16
California,Stockton,Incense cedar,166
California,Stockton,Indian hawthorne,12
California,Stockton,Interior live oak,15
California,Stockton,Italian alder,7
California,Stockton,Italian buckthorn,4
California,Stockton,Italian cypress,1089
California,Stockton,Italian stone pine,133
California,Stockton,Jacaranda,8
California,Stockton,Japanese black pine,15
California,Stockton,Japanese cryptomeria,3
California,Stockton,Japanese flowering cherry,224
California,Stockton,Japanese maple,156
California,Stockton,Japanese pagoda tree,46
California,Stockton,Japanese persimmon,14
California,Stockton,Japanese privet,35
California,Stockton,Japanese red pine,2
California,Stockton,Japanese snowdrop,1
California,Stockton,Japanese white birch,4
California,Stockton,Jujube,15
California,Stockton,Juniper,118
California,Stockton,Karo pittosporum,7
California,Stockton,King palm,4
California,Stockton,Koa haole,12
California,Stockton,Kobus magnolia,10
California,Stockton,Leaf linden little,895
California,Stockton,Leaf plum purple,1521
California,Stockton,Leaf zelkova saw,3379
California,Stockton,Leafed oak chestnut,1
California,Stockton,Leaved gimlet narrow,2
California,Stockton,Lemon,18
California,Stockton,Lemon bottlebrush,16
California,Stockton,Leyland cypress,7
California,Stockton,Lilac chastetree,3
California,Stockton,Lombardy poplar,14
California,Stockton,London plane tree,7552
California,Stockton,Maidenhair tree,786
California,Stockton,Manna gum,4
California,Stockton,Maple,113
California,Stockton,Mayten tree,33
California,Stockton,Mediterranean fan palm,23
California,Stockton,Mexican fan palm,780
California,Stockton,Mexican verde palo,2
California,Stockton,Mimosa,164
California,Stockton,Mock orange,26
California,Stockton,Modesto ash,4435
California,Stockton,Monterey cypress,3
California,Stockton,Monterey pine,29
California,Stockton,Moraine ash,1794
California,Stockton,Mt. atlas pistache,5
California,Stockton,Mulberry,172
California,Stockton,Mulga,1
California,Stockton,Myoporum,3
California,Stockton,Myrtle,16
California,Stockton,New zealand christmas tree,1
California,Stockton,Norfolk island pine,7
California,Stockton,Norway maple,123
California,Stockton,Norway spruce,6
California,Stockton,Oak,104
California,Stockton,Oleander,381
California,Stockton,Olive,312
California,Stockton,Orange,19
California,Stockton,Orchid,1
California,Stockton,Orchid tree,1
California,Stockton,Oriental arborvitae,39
California,Stockton,Oriental sweetgum,222
California,Stockton,Ornamental pear,5296
California,Stockton,Osage orange,1
California,Stockton,Paper mulberry,1
California,Stockton,Peach,84
California,Stockton,Pecan,321
California,Stockton,Peppermint gum,3
California,Stockton,Photinia,207
California,Stockton,Pin oak,661
California,Stockton,Pine,194
California,Stockton,Pineapple guava,7
California,Stockton,Plum,98
California,Stockton,Podocarpus,4
California,Stockton,Pomegranate,12
California,Stockton,Poplar,3
California,Stockton,Prairie crabapple,13
California,Stockton,Purple robe locust,77
California,Stockton,Puzzle tree monkey,1
California,Stockton,Quaking aspen,2
California,Stockton,Queen palm,743
California,Stockton,Queensland pittosporum,1
California,Stockton,Raywood ash,2606
California,Stockton,Red cedar western,24
California,Stockton,Red gum,13
California,Stockton,Red horse chestnut,20
California,Stockton,Red ironbark,89
California,Stockton,Red maple,1812
California,Stockton,Red oak,378
California,Stockton,Redbud,8
California,Stockton,River birch,14
California,Stockton,Rubber tree,1
California,Stockton,Saucer magnolia,163
California,Stockton,Sawtooth oak,1
California,Stockton,Scarlet oak,524
California,Stockton,Scotch pine,5
California,Stockton,Shamel ash,823
California,Stockton,Sharon of rose,10
California,Stockton,She oak river,3
California,Stockton,Shumard oak,67
California,Stockton,Siberian elm,167
California,Stockton,Silk oak,8
California,Stockton,Silver dollar tree,3
California,Stockton,Silver maple,164
California,Stockton,Slash pine,1
California,Stockton,Smoke tree,2
California,Stockton,Southern live oak,137
California,Stockton,Southern magnolia,3762
California,Stockton,Spanish dagger,47
California,Stockton,Star magnolia,1
California,Stockton,Strawberry marina tree,36
California,Stockton,Strawberry tree,187
California,Stockton,Sugar maple,20
California,Stockton,Tan oak,1
California,Stockton,Tarata,3
California,Stockton,Tipu,3
California,Stockton,Toyon,2
California,Stockton,Trident maple,86
California,Stockton,Tuliptree,863
California,Stockton,Tupelo / sour gum,348
California,Stockton,Valley oak,2523
California,Stockton,Verde blue palo,1
California,Stockton,Verde little palo,12
California,Stockton,Walnut,11
California,Stockton,Washington hawthorn,92
California,Stockton,Water gum,167
California,Stockton,Weeping bottlebrush,59
California,Stockton,Weeping fig,1
California,Stockton,Weeping willow,92
California,Stockton,Western catalpa,21
California,Stockton,Western hackberry,15
California,Stockton,Western redbud,36
California,Stockton,Western sycamore,87
California,Stockton,White alder,100
California,Stockton,White ash,25
California,Stockton,White birch,663
California,Stockton,White poplar,10
California,Stockton,Willow,29
California,Stockton,Windmill palm,79
California,Stockton,Xylosma,22
California,Stockton,Yew pine,63
California,Stockton,Yoshino flowering cherry,44
California,Stockton,Yucca,3
Colorado,Aurora,Accolade elm,218
Colorado,Aurora,Alder buckthorn,36
Colorado,Aurora,American elm,612
Colorado,Aurora,American linden,1562
Colorado,Aurora,American yellowwood,1
Colorado,Aurora,Amur corktree,6
Colorado,Aurora,Amur maackia,7
Colorado,Aurora,Amur maple,264
Colorado,Aurora,Apple,48
Colorado,Aurora,Arborvitae,70
Colorado,Aurora,Aristocrat pear,49
Colorado,Aurora,Ash mountain,12
Colorado,Aurora,Aspen,143
Colorado,Aurora,Austrian pine,1517
Colorado,Aurora,Austrian/ponderosa pine,804
Colorado,Aurora,Autumn blaze maple,243
Colorado,Aurora,Autumn brilliance serviceberry,2
Colorado,Aurora,Autumn gold ginkgo,1
Colorado,Aurora,Autumn olive,1
Colorado,Aurora,Bald cypress,1
Colorado,Aurora,Bigtooth/wasatch maple,11
Colorado,Aurora,Birch,7
Colorado,Aurora,Black cherry,2
Colorado,Aurora,Black locust,19
Colorado,Aurora,Black walnut,21
Colorado,Aurora,Blue spruce,1205
Colorado,Aurora,Boleana/lombardy poplar,7
Colorado,Aurora,Boxelder,25
Colorado,Aurora,Bradford pear,141
Colorado,Aurora,Bristlecone pine,19
Colorado,Aurora,Buckthorn,7
Colorado,Aurora,Bur oak,296
Colorado,Aurora,Burgundy ussurian pear,3
Colorado,Aurora,Canada red cherry,37
Colorado,Aurora,Cathedral elm,16
Colorado,Aurora,Centurion crabapple,180
Colorado,Aurora,Chanticleer pear,1284
Colorado,Aurora,Chestnut oak,2
Colorado,Aurora,Chicagoland hackberry,30
Colorado,Aurora,Chinese catalpa,14
Colorado,Aurora,Chinkapin oak,224
Colorado,Aurora,Chokecherry,53
Colorado,Aurora,Colorado spruce,29
Colorado,Aurora,Columnar english oak,19
Colorado,Aurora,Columnar norway maple,29
Colorado,Aurora,Coralburst crabapple,2
Colorado,Aurora,Corinthian linden,24
Colorado,Aurora,Cottonwood,966
Colorado,Aurora,Crabapple,1206
Colorado,Aurora,Crack willow,155
Colorado,Aurora,Crimson king maple,6
Colorado,Aurora,Crimson spire oak,61
Colorado,Aurora,Crimson sunset maple,101
Colorado,Aurora,David elm,34
Colorado,Aurora,Deborah norway maple,12
Colorado,Aurora,Dolgo crabapple,7
Colorado,Aurora,Downy hawthorn,1
Colorado,Aurora,Eastern red cedar,13
Colorado,Aurora,Eastern white pine,2
Colorado,Aurora,Emerald lustre norway maple,37
Colorado,Aurora,Emerald queen norway maple,5
Colorado,Aurora,Emerald sunshine elm,97
Colorado,Aurora,English oak,601
Colorado,Aurora,Espresso kentucky coffee tree,4
Colorado,Aurora,European beech,1
Colorado,Aurora,European euonymous,5
Colorado,Aurora,European/swedish aspen,14
Colorado,Aurora,Expresso kentucky coffee tree,101
Colorado,Aurora,Fairview norway maple,1
Colorado,Aurora,Fall gold ash,7
Colorado,Aurora,Fir,26
Colorado,Aurora,Fir douglas,45
Colorado,Aurora,Flash fire sugar maple,1
Colorado,Aurora,Frontier elm,26
Colorado,Aurora,Gambel oak,18
Colorado,Aurora,Ginkgo,8
Colorado,Aurora,Glenleven linden,24
Colorado,Aurora,Globe willow,4
Colorado,Aurora,Golden rain tree,241
Colorado,Aurora,Green ash,5465
Colorado,Aurora,Green mountain sugar maple,39
Colorado,Aurora,Greenspire linden,137
Colorado,Aurora,Hackberry,2463
Colorado,Aurora,Hardy rubber tree,10
Colorado,Aurora,Harvest gold crabapple,1
Colorado,Aurora,Harvest gold linden,2
Colorado,Aurora,Hawthorn,38
Colorado,Aurora,Heaven of tree,53
Colorado,Aurora,Hedge maple,7
Colorado,Aurora,Heritage oak,49
Colorado,Aurora,Honeylocust,8388
Colorado,Aurora,Horsechestnut,4
Colorado,Aurora,Hot wings tatarian maple,46
Colorado,Aurora,Hybrid regal elm,1
Colorado,Aurora,Japanese pagodatree,68
Colorado,Aurora,Japanese tree lilac,76
Colorado,Aurora,Japanese zelkova,3
Colorado,Aurora,Kentucky coffee tree,143
Colorado,Aurora,Kobus magnolia,6
Colorado,Aurora,Kwanzan cherry,4
Colorado,Aurora,Laceleaf laciniata sumac,9
Colorado,Aurora,Lanceleaf cottonwood,317
Colorado,Aurora,Limber pine,64
Colorado,Aurora,Linden,6107
Colorado,Aurora,Littleleaf linden,117
Colorado,Aurora,London planetree,2
Colorado,Aurora,Mancana ash,3
Colorado,Aurora,Mayday tree,1
Colorado,Aurora,Miyabe maple,84
Colorado,Aurora,Montmorency cherry,28
Colorado,Aurora,Mulberry,11
Colorado,Aurora,Narrowleaf cottonwood,62
Colorado,Aurora,New harmony elm,1
Colorado,Aurora,Newport plum,146
Colorado,Aurora,Northern catalpa,18
Colorado,Aurora,Northern flare sugar maple,2
Colorado,Aurora,Northern red oak,536
Colorado,Aurora,Norway maple,4614
Colorado,Aurora,Norway spruce,1
Colorado,Aurora,Norwegian sunset maple,96
Colorado,Aurora,Ohio buckeye,26
Colorado,Aurora,Other elm,211
Colorado,Aurora,Other fruit,28
Colorado,Aurora,Other pine,245
Colorado,Aurora,Other plum,44
Colorado,Aurora,Other spruce,97
Colorado,Aurora,Other walnut,1
Colorado,Aurora,Pacific sunset maple,220
Colorado,Aurora,Patmore ash,125
Colorado,Aurora,Peachleaf willow,241
Colorado,Aurora,Peking lilac,1
Colorado,Aurora,Pin oak,22
Colorado,Aurora,Pinyon pine,440
Colorado,Aurora,Plains cottonwood,1068
Colorado,Aurora,Planting space,1
Colorado,Aurora,Ponderosa pine,805
Colorado,Aurora,Prairie horizon alder,1
Colorado,Aurora,Prairiefire crabapple,6
Colorado,Aurora,Princess kay plum,3
Colorado,Aurora,Princeton american elm,11
Colorado,Aurora,Princeton elm,5
Colorado,Aurora,Pyramidal european hornbeam,2
Colorado,Aurora,Radiant crabapple,17
Colorado,Aurora,Red sunset maple,133
Colorado,Aurora,Redbud,21
Colorado,Aurora,Redmond linden,106
Colorado,Aurora,Redspire pear,16
Colorado,Aurora,Regal prince oak,27
Colorado,Aurora,Rocky mountain juniper,248
Colorado,Aurora,Royal raindrops crabapple,7
Colorado,Aurora,Royal red norway maple,34
Colorado,Aurora,Russian hawthorn,8
Colorado,Aurora,Russian olive,300
Colorado,Aurora,Sargent cottonwood,12
Colorado,Aurora,Schwedler norway maple,8
Colorado,Aurora,Scotch pine,357
Colorado,Aurora,Sensation boxelder,30
Colorado,Aurora,Shadblow serviceberry,5
Colorado,Aurora,Shademaster honeylocust,1891
Colorado,Aurora,Shingle oak,2
Colorado,Aurora,Shumard oak,179
